0,1962
1,1890
2,1748
3,473
4,1155
5,3688
6,63
7,1875
8,2761
9,3838
10,1458
11,3248
12,2840
13,4095
14,2976
15,3644
16,2510
17,386
18,3235
19,4094
20,1611
21,1537
22,3817
23,1760
24,3636
25,650
26,382
27,300
28,1438
29,2210
30,3060
31,2927
32,2967
33,3852
34,3039
35,1554
36,2940
37,1545
38,1455
39,525
40,3950
41,1590
42,518
43,3542
44,980
45,1730
46,4015
47,4001
48,3702
49,2329
50,146
51,1318
52,3791
53,569
54,968
55,2739
56,2981
57,2340
58,2533
59,2390
60,443
61,2124
62,3099
63,1974
64,4086
65,609
66,70
67,1700
68,282
69,3684
70,1352
71,3284
72,851
73,2324
74,3812
75,2529
76,1389
77,3948
78,3461
79,874
80,3327
81,2445
82,396
83,2035
84,3446
85,2331
86,715
87,1243
88,1597
89,3271
90,4036
91,3374
92,3264
93,1599
94,1086
95,1626
96,3104
97,3408
98,866
99,1149
100,2825
101,3129
102,1779
103,3664
104,96
105,3029
106,2352
107,1125
108,1284
109,2175
110,2813
111,1033
112,975
113,1058
114,4054
115,1119
116,2988
117,178
118,1338
119,2909
120,1019
121,1308
122,1914
123,1904
124,727
125,3038
126,1311
127,3483
128,3427
129,370
130,3949
131,933
132,1743
133,3355
134,1493
135,3114
136,698
137,3662
138,3061
139,2345
140,2749
141,439
142,1564
143,175
144,2532
145,1631
146,1494
147,2704
148,2538
149,2218
150,1141
151,3379
152,1412
153,1289
154,1588
155,2550
156,3270
157,2161
158,1790
159,3407
160,1550
161,3452
162,936
163,3341
164,2030
165,3274
166,394
167,3759
168,3330
169,1852
170,1591
171,2036
172,3569
173,4084
174,3602
175,2849
176,2644
177,3123
178,3678
179,3331
180,3711
181,329
182,2626
183,1193
184,1448
185,514
186,1267
187,298
188,667
189,2918
190,1745
191,1651
192,1642
193,883
194,3769
195,2040
196,2499
197,49
198,4000
199,2961
200,3435
201,3923
202,1604
203,2433
204,2398
205,2110
206,1063
207,2206
208,3561
209,287
210,1744
211,1709
212,3046
213,1538
214,1392
215,2207
216,544
217,400
218,877
219,171
220,813
221,1783
222,1203
223,3725
224,3485
225,2456
226,2792
227,3329
228,4045
229,1341
230,1964
231,1539
232,3020
233,2609
234,1222
235,2496
236,2896
237,3333
238,2607
239,800
240,85
241,94
242,1467
243,3682
244,792
245,2402
246,3715
247,1713
248,3203
249,703
250,3346
251,1684
252,2003
253,1619
254,2307
255,2148
256,2794
257,1822
258,444
259,1482
260,3930
261,2586
262,1561
263,1005
264,863
265,2250
266,3016
267,3763
268,4065
269,2267
270,1049
271,2222
272,3885
273,1813
274,174
275,3234
276,3724
277,3979
278,1100
279,2077
280,3656
281,3324
282,4087
283,3519
284,3853
285,268
286,627
287,1400
288,3598
289,169
290,3237
291,1483
292,2356
293,571
294,527
295,2180
296,1025
297,991
298,1837
299,3302
300,2013
301,3213
302,3963
303,3272
304,242
305,1142
306,2734
307,954
308,240
309,3353
310,3726
311,2466
312,296
313,3161
314,1522
315,1353
316,3742
317,1173
318,2878
319,3292
320,2802
321,3137
322,684
323,4053
324,3010
325,662
326,1997
327,870
328,1854
329,345
330,2591
331,1775
332,239
333,1282
334,1247
335,3182
336,1294
337,2944
338,1057
339,182
340,366
341,1365
342,847
343,729
344,2711
345,1786
346,1355
347,3597
348,2864
349,2715
350,3619
351,2737
352,3406
353,2012
354,376
355,821
356,2429
357,834
358,1134
359,1170
360,446
361,2335
362,2950
363,749
364,1287
365,976
366,2780
367,2815
368,849
369,2937
370,2831
371,1325
372,1156
373,3206
374,4091
375,4061
376,1441
377,848
378,3242
379,1101
380,2703
381,717
382,3593
383,1362
384,290
385,503
386,133
387,2203
388,1281
389,1920
390,994
391,3920
392,426
393,2934
394,3145
395,2521
396,2771
397,2643
398,700
399,1983
400,3164
401,4051
402,2884
403,262
404,2585
405,1737
406,646
407,1989
408,2198
409,1896
410,938
411,1469
412,3239
413,3189
414,194
415,3364
416,2290
417,999
418,2690
419,2565
420,4062
421,2614
422,3503
423,3789
424,3559
425,148
426,996
427,3992
428,1534
429,2935
430,2091
431,2217
432,421
433,3974
434,945
435,3484
436,4055
437,1056
438,3252
439,1863
440,4014
441,2224
442,3831
443,1350
444,301
445,659
446,3646
447,2471
448,1097
449,3298
450,808
451,3017
452,2328
453,2056
454,993
455,3198
456,2205
457,3397
458,2451
459,3583
460,500
461,3800
462,67
463,1106
464,841
465,1992
466,2779
467,449
468,3574
469,2914
470,4031
471,214
472,1320
473,3770
474,3935
475,2302
476,3393
477,3716
478,117
479,1068
480,26
481,2619
482,317
483,1923
484,916
485,2195
486,2523
487,2039
488,436
489,1053
490,283
491,3721
492,2730
493,3120
494,390
495,796
496,2415
497,2090
498,3243
499,1214
500,1731
501,899
502,3347
503,481
504,1840
505,2320
506,3625
507,1800
508,3679
509,3110
510,3133
511,2008
512,2462
513,3834
514,3777
515,416
516,3497
517,2306
518,3823
519,989
520,2827
521,1644
522,2033
523,1283
524,4034
525,3142
526,4002
527,1437
528,249
529,399
530,1819
531,409
532,2448
533,1128
534,2837
535,3175
536,33
537,3473
538,2747
539,1046
540,2869
541,3899
542,740
543,1548
544,3073
545,2199
546,3641
547,3712
548,1416
549,167
550,2722
551,1303
552,3532
553,1947
554,3362
555,1207
556,962
557,2964
558,3865
559,3761
560,1507
561,3969
562,2844
563,1323
564,704
565,1430
566,990
567,549
568,351
569,224
570,1010
571,660
572,3855
573,1870
574,4
575,2740
576,2019
577,226
578,3845
579,3695
580,2458
581,4011
582,2006
583,5
584,1224
585,2680
586,2397
587,2270
588,3609
589,2853
590,129
591,773
592,2132
593,3143
594,3190
595,368
596,2114
597,213
598,3332
599,3199
600,758
601,3244
602,817
603,2887
604,1843
605,3030
606,3080
607,3922
608,3808
609,711
610,1607
611,1897
612,3126
613,541
614,1828
615,3396
616,1
617,1928
618,852
619,255
620,508
621,2215
622,2321
623,554
624,4016
625,1747
626,1559
627,2600
628,770
629,3228
630,2949
631,89
632,2560
633,1952
634,3973
635,2726
636,1336
637,1766
638,3801
639,3514
640,1090
641,2220
642,1652
643,1895
644,2214
645,66
646,1773
647,2738
648,687
649,1285
650,1687
651,924
652,1126
653,2237
654,1777
655,18
656,3549
657,3837
658,2245
659,1196
660,3538
661,487
662,2064
663,3437
664,689
665,1633
666,2791
667,3185
668,42
669,3863
670,158
671,574
672,2441
673,3687
674,2732
675,154
676,730
677,1917
678,624
679,553
680,3040
681,2330
682,367
683,1650
684,3231
685,3023
686,857
687,2376
688,971
689,1216
690,3403
691,1758
692,2465
693,3582
694,4008
695,79
696,721
697,1948
698,1179
699,1088
700,453
701,2606
702,3085
703,3170
704,1096
705,1210
706,2391
707,2291
708,3276
709,2384
710,3316
711,3977
712,1300
713,2365
714,2278
715,1492
716,1380
717,2706
718,3326
719,2518
720,963
721,547
722,344
723,2388
724,707
725,1721
726,2642
727,1821
728,217
729,1495
730,1081
731,3258
732,822
733,229
734,2483
735,2613
736,116
737,2094
738,2536
739,3105
740,1370
741,520
742,2664
743,3118
744,1782
745,2814
746,1764
747,2880
748,2263
749,429
750,1328
751,3638
752,2539
753,2354
754,596
755,3669
756,1690
757,1180
758,3986
759,2781
760,601
761,1515
762,3295
763,2461
764,2311
765,3339
766,1158
767,3321
768,3065
769,657
770,321
771,334
772,3657
773,3893
774,1889
775,1832
776,1021
777,664
778,1363
779,20
780,2032
781,2370
782,2305
783,3476
784,3463
785,149
786,1408
787,1908
788,3878
789,1711
790,3643
791,3310
792,1371
793,2474
794,2931
795,733
796,313
797,1945
798,3872
799,2460
800,2917
801,1290
802,533
803,471
804,2506
805,2477
806,2403
807,1334
808,1379
809,401
810,1715
811,1091
812,1525
813,2079
814,2899
815,3411
816,2557
817,2527
818,771
819,1980
820,4010
821,3163
822,3401
823,835
824,1981
825,3132
826,3868
827,2686
828,2671
829,3968
830,3919
831,1647
832,1075
833,1062
834,2804
835,3596
836,2082
837,2208
838,2819
839,3798
840,2789
841,2820
842,1930
843,3567
844,1749
845,2721
846,3345
847,3642
848,1938
849,252
850,377
851,1425
852,1490
853,1657
854,1788
855,2101
856,3151
857,2135
858,3442
859,3256
860,130
861,2484
862,2515
863,620
864,2522
865,2034
866,3648
867,1820
868,2450
869,3495
870,3308
871,32
872,3895
873,3689
874,2660
875,2255
876,1655
877,2767
878,1541
879,3494
880,1934
881,1172
882,3578
883,3857
884,844
885,2089
886,153
887,588
888,1792
889,467
890,1249
891,931
892,3012
893,2149
894,2233
895,1578
896,706
897,3304
898,4019
899,2874
900,1431
901,3533
902,2954
903,430
904,1339
905,2038
906,2385
907,1202
908,3245
909,3159
910,343
911,2374
912,155
913,914
914,3802
915,1903
916,131
917,451
918,1831
919,3269
920,285
921,3307
922,3681
923,1296
924,616
925,256
926,3128
927,2958
928,2763
929,2113
930,3278
931,1961
932,3416
933,532
934,270
935,1488
936,2116
937,4060
938,3079
939,2684
940,476
941,196
942,658
943,1261
944,3581
945,47
946,2980
947,3745
948,1059
949,97
950,2939
951,3520
952,759
953,3804
954,961
955,43
956,3153
957,542
958,2582
959,1630
960,755
961,3169
962,3439
963,2128
964,3227
965,2528
966,1958
967,2137
968,3779
969,2138
970,325
971,2004
972,1144
973,2679
974,48
975,2139
976,2437
977,843
978,78
979,2713
980,1337
981,95
982,2053
983,3289
984,3031
985,890
986,215
987,2696
988,163
989,3970
990,3785
991,3994
992,307
993,3603
994,1864
995,1357
996,2594
997,1563
998,2242
999,676
1000,635
1001,1602
1002,2616
1003,3645
