0,106
1,56
2,175
3,167
4,173
5,180
6,5
7,42
8,216
9,206
10,207
11,37
12,155
13,117
14,9
15,247
16,232
17,61
18,114
19,140
20,4
21,77
22,10
23,255
24,68
25,14
26,54
27,204
28,22
29,93
30,7
31,2
32,131
33,91
34,246
35,62
36,187
37,197
38,194
39,74
40,219
41,16
42,146
43,113
44,92
45,81
46,118
47,53
48,190
49,138
50,120
51,103
52,233
53,86
54,148
55,70
56,165
57,107
58,139
59,137
60,27
61,248
62,240
63,249
64,13
65,205
66,253
67,130
68,35
69,123
70,32
71,78
72,51
73,222
74,47
75,239
76,108
77,189
78,186
79,12
80,143
81,170
82,156
83,104
84,243
85,24
86,230
87,28
88,85
89,237
90,0
91,112
92,75
93,252
94,196
95,44
96,38
97,161
98,238
99,21
100,226
101,181
102,218
103,63
104,72
105,96
106,46
107,177
108,1
109,213
110,80
111,141
112,110
113,245
114,87
115,132
116,33
117,251
118,94
119,250
120,71
121,157
122,76
123,169
124,26
125,45
126,229
127,193
128,188
129,225
130,152
131,184
132,182
133,65
134,147
135,154
136,135
137,203
138,163
139,179
140,25
141,171
142,198
143,55
144,127
145,48
146,185
147,125
148,69
149,254
150,195
151,34
152,134
153,244
154,178
155,50
156,212
157,39
158,231
159,166
160,201
161,90
162,121
163,111
164,153
165,84
166,144
167,136
168,115
169,95
170,223
171,183
172,126
173,192
174,227
175,99
176,228
177,29
178,23
179,150
180,30
181,124
182,208
183,116
184,31
185,168
186,119
187,20
188,36
189,234
190,109
191,211
192,129
193,172
194,6
195,210
196,241
197,15
198,215
199,98
200,82
201,122
202,145
203,52
204,220
205,101
206,18
207,242
208,191
209,79
210,40
211,88
212,89
213,236
214,64
215,235
216,41
217,97
218,217
219,102
220,159
221,60
222,199
223,174
224,73
225,43
226,105
227,17
228,214
229,202
230,3
231,164
232,160
233,128
234,162
235,158
236,133
237,59
238,149
239,49
240,151
241,142
242,11
243,176
244,57
245,221
246,83
247,200
248,58
249,67
250,66
251,209
252,8
253,19
254,100
255,224
